HGNC ID	Approved Symbol	Entrez Gene ID
48186	RNU6-1223P	106481566
48187	RNU6-1224P	106480101
48188	RNU6-1225P	106480650
48189	RNU6-1226P	106480102
48190	RNU6-1227P	106481567
48191	RNU6-1228P	106480103
48192	RNU6-1229P	106481568
48193	RNU6-1230P	106481944
48194	RNU6-1231P	106480104
48195	RNU6-1232P	106480105
48196	RNU6-1233P	106481569
48197	RNU6-1234P	106480106
48198	RNU6-1235P	106480701
48199	RNU6-1236P	106481570
48200	RNU6-1237P	106480651
48201	RNU6-1238P	106480107
48202	RNU6-1239P	106481571
48203	RNU6-1240P	106866914
48204	RNU6-1241P	106481572
48205	RNU6-1242P	106480108
48206	RNU6-1243P	106481573
48207	RNU6-1244P	106481945
48208	RNU6-1245P	106480109
48209	RNU6-1246P	106480110
48210	RNU6-1247P	106481574
48211	RNU6-1248P	106480111
48212	RNU6-1249P	106480652
48213	RNU6-1250P	106481575
48214	RNU6-1251P	106480112
48215	RNU6-1252P	106480113
48217	RNU6-1254P	106481576
48218	RNU6-1255P	106481946
48219	RNU6-1256P	106480114
48220	RNU6-1257P	106481577
48221	RNU6-1258P	106480115
48223	RNU6-1260P	106481578
48224	RNU6-1261P	106480116
48225	RNU6-1262P	106480409
48226	RNU6-1263P	106480653
48227	RNU6-1264P	106480117
48228	RNU6-1265P	106481579
48229	RNU6-1266P	106480118
48230	RNU6-1267P	106481580
48231	RNU6-1268P	106480654
48232	RNU6-1269P	106480119
48233	RNU6-1270P	106481581
48234	RNU6-1271P	106480120
48235	RNU6-1272P	106480121
48236	RNU6-1273P	106481947
48237	RNU6-1274P	106481582
48238	RNU6-1275P	106480122
48239	RNU6-1276P	106481583
48240	RNU6-1277P	106480123
48241	RNU6-1278P	106480124
48242	RNU6-1279P	106480655
48243	RNU6-1280P	106481584
48244	RNU6-1281P	106480125
48245	RNU6-1282P	106481585
48246	RNU6-1283P	106481782
48247	RNU6-1284P	106480126
48248	RNU6-1285P	106481948
48249	RNU6-1286P	106481586
48250	RNU6-1287P	106480127
48251	RNU6-1288P	106480128
48252	RNU6-1289P	106481587
48253	RNU6-1290P	106480129
48254	RNU6-1291P	106481588
48255	RNU6-1292P	106480656
48256	RNU6-1293P	106480130
48257	RNU6-1294P	106480131
48259	RNU6-1296P	106480132
48260	RNU6-1297P	106480657
48261	RNU6-1298P	106481590
48262	RNU6-1299P	106480133
48263	RNU6-1300P	106480134
48264	RNU6-1301P	106481591
48266	RNU6-1303P	106481949
48267	RNU6-1304P	106480135
48268	RNU6-1305P	106481592
48269	RNU6-1306P	106480136
48270	RNU6-1307P	106481593
48271	RNU6-1308P	106480137
48272	RNU6-1309P	106480410
48273	RNU6-1310P	106480658
48274	RNU6-1311P	106480138
48275	RNU6-1312P	106481594
48276	RNU6-1313P	106480139
48277	RNU6-1314P	106481595
48278	RNU6-1315P	106481950
48279	RNU6-1316P	106480140
48280	RNU6-1317P	106481596
48281	RNU6-1318P	106480141
48282	RNU6-1319P	106480142
48283	RNU6-1320P	106480659
48284	RNU6-1321P	106481597
48285	RNU6-1322P	106480143
48286	RNU6-1323P	106481598
48287	RNU6-1324P	106480144
48288	RNU6-1325P	106480145
48289	RNU6-1326P	106481951
48290	RNU6-1327P	106481599
48291	RNU6-1328P	106480146
48292	RNU6-1329P	106481600
48293	RNU6-1330P	106480411
48294	RNU6-1331P	106480147
48295	RNU6-1332P	106480660
48296	RNU6-1333P	106481601
48297	RNU6-1334P	106480148
48298	RNU6-1335P	106480149
48299	RNU6-1336P	106480661
48300	RNU6-1337P	106481602
48301	RNU6-1338P	106480150
48302	RNU6-1339P	106481603
48303	RNU6-1340P	106480151
48304	RNU1-5P	107105261
48305	RNU1-6P	106480152
48306	RNU1-7P	106481952
48307	RNU1-8P	106481604
48308	RNVU1-2	
48311	RNVU1-3	101954272
48312	RNVU1-4	101954264
48314	RNVU1-6	101954276
48315	RNVU1-8	101447996
48319	RNVU1-14	101954266
48320	RNVU1-15	101954267
48322	RNVU1-17	101954269
48324	RNVU1-19	101954277
48325	RNVU1-20	101954268
48326	COMMD3-BMI1	100532731
48327	POTEB2	100287399
48329	SMIM22	440335
48331	EML2-AS1	100287177
48332	C5orf66	100996485
48334	SPDYE2B	100310812
48335	TCP11X2	100996648
48336	GACAT1	104326057
48337	CTBP1-AS	285463
48338	MINOS1-NBL1	100532736
48339	UBE2F-SCLY	100533179
48340	RPL30P16	100289099
48341	RPS23P9	100419472
48342	RPS23P10	100419471
48343	PPT2-EGFL8	100532746
48344	KRT8P48	100887067
48345	KRT8P49	643447
48346	KRT8P50	
48348	ARHGAP19-SLIT1	100533184
48349	RPL36A-HNRNPH2	100529097
48350	SYNJ2BP-COX16	100529257
48351	NPHP3-ACAD11	100532724
48352	MIA-RAB4B	100529262
48353	SLX1B-SULT1A4	100526831
48354	C8orf44-SGK3	100533105
48357	KLRC4-KLRK1	100528032
48359	CSPG4P8	440297
48360	CSPG4P9	642288
48361	CSPG4P10	390627
48362	CSPG4P12	728121
48363	CSPG4P11	100631254
48364	MPTX1	649458
48365	LRRC37A17P	644397
48367	RPS4XP23	
48368	ZNF625-ZNF20	100529855
48369	TCP11X1	100996631
48370	TCP11X3P	
48371	RNU1-29P	106480154
48372	RNU1-30P	106480662
48373	RNU1-31P	106481606
48374	RNU1-32P	106480155
48375	RNU1-33P	106480156
48376	RNU1-34P	106481607
48377	RNU1-35P	106480157
48378	RNU1-36P	106481783
48380	RNU1-38P	106481608
48381	RNU1-39P	106481953
48382	RNU1-40P	106480158
48383	RNU1-41P	
48384	RNU1-42P	106481609
48385	RNU1-43P	106480159
48386	RNU1-44P	106480160
48387	RNU1-45P	106481610
48388	RNU1-46P	106480663
48389	RNU1-47P	106480161
48390	RNU1-48P	107080628
48391	RNU1-49P	106480162
48393	RNU1-51P	106480163
48394	RNU1-52P	106480164
48396	RNU1-54P	106481611
48397	RNU1-55P	106481954
48398	RNU1-56P	106480165
48399	RNU1-57P	106480166
48400	RNU1-58P	106481612
48401	RNU1-59P	106480167
48403	RNU1-61P	106481980
48404	RNU1-62P	106481613
48405	RNU1-63P	106480664
48406	RNU1-64P	106480168
48407	RNU1-65P	106481614
48409	RNU1-67P	106480169
48410	RNU1-68P	106481615
48412	RNU1-70P	107105264
48414	RNU1-72P	106481955
48415	RNU1-73P	106481616
48416	RNU1-74P	106480171
48417	RNU1-75P	106480172
48418	RNU1-76P	106481617
48419	RNU1-77P	106480173
48420	RNU1-78P	106480665
48421	RNU1-79P	107521942
48422	RNU1-80P	106480174
48424	RNU1-82P	106480175
48425	RNU1-83P	106480176
48426	RNU1-84P	106481618
48427	RNU1-85P	106480177
48428	RNU1-86P	106480666
48429	RNU1-87P	106480178
48430	RNU1-88P	106481619
48431	RNU1-89P	106480412
48433	RNU1-91P	106480179
48434	RNU1-92P	106481620
48435	RNU1-93P	106480180
48436	RNU1-94P	106481956
48437	RNU1-95P	106481621
48438	RNU1-96P	106480181
48439	RNU1-97P	106480182
48440	RNU1-98P	106481622
48442	RNU1-100P	106480183
48443	RNU1-101P	106480667
48445	RNU1-103P	106481623
48446	RNU1-104P	106480184
48447	RNU1-105P	106480185
48448	RNU1-106P	106481624
48449	RNU1-107P	106480186
48450	RNU1-108P	106481957
48451	RNU1-109P	106481625
48454	RNU1-112P	106480187
48456	RNU1-114P	106481626
48457	RNU1-115P	106480188
48458	RNU1-116P	107521946
48459	RNU1-117P	106480189
48461	RNU1-119P	106480668
48462	RNU1-120P	106481627
48464	RNU1-122P	106480190
48465	RNU1-123P	106481628
48466	RNU1-124P	106481629
48467	RNU1-125P	106866915
48470	RNU1-128P	106480191
48471	RNU1-129P	106481630
48472	RNU1-130P	106480192
48473	RNU1-131P	106480193
48474	RNU1-132P	106481958
48475	RNU1-133P	106481631
48476	RNU1-134P	106480194
48478	RNU1-136P	106481632
48480	RNU1-138P	106480195
48481	RNU1-139P	106480196
48482	RNU1-140P	106480669
48483	RNU1-141P	106481633
48484	RNU1-142P	106480197
48485	RNU1-143P	106481634
48488	RNU1-146P	106480198
48490	RNU1-148P	106481635
48491	RNU1-149P	107048983
48492	RNU1-150P	106480413
48494	RPL3P13	
48495	HNRNPA3P6	653115
48496	HNRNPA3P7	100421357
48497	HNRNPA3P8	100129557
48498	LUCAT1	100505994
48499	DNM1P50	101927579
48500	DNM1P51	
48501	RNU2-8P	106480200
48502	RNU2-9P	106481636
48503	RNU2-10P	106480201
48504	RNU2-11P	106481637
48505	RNU2-12P	106480202
48506	RNU2-13P	106480203
48507	RNU2-14P	106481638
48508	RNU2-15P	106866980
48509	RNU2-16P	106481639
48510	RNU2-17P	106480204
48511	RNU2-18P	106480205
48512	RNU2-19P	106481959
48513	RNU2-20P	106481640
48514	RNU2-21P	106480206
48515	RNU2-22P	106660611
48516	RNU2-23P	106481641
48517	RNU2-24P	106480207
48518	RNU2-25P	106480208
48519	RNU2-26P	106480414
48520	RNU2-27P	106481642
48521	RNU2-28P	106480670
48522	RNU2-29P	106480209
48523	RNU2-30P	106481643
48524	RNU2-31P	106480210
48525	RNU2-32P	106481644
48526	RNU2-33P	106480211
48527	RNU2-34P	106481960
48528	RNU2-35P	106480212
48529	RNU2-36P	106481645
48530	RNU2-37P	106480213
48531	RNU2-38P	106481646
48532	RNU2-39P	106480214
48533	RNU2-40P	106480671
48534	RNU2-41P	106480215
48535	RNU2-42P	106481647
48536	RNU2-43P	106480216
48537	RNU2-44P	106481648
48538	RNU2-45P	106480217
48539	RNU2-46P	106480218
48540	RNU2-47P	106480672
48541	RNU2-48P	106481649
48542	RNU2-49P	106480219
48543	RNU2-50P	106481650
48544	RNU2-51P	106480415
48545	RNU2-52P	107080629
48546	RNU2-53P	106480220
48547	RNU2-54P	106481651
48548	RNU2-55P	106481961
48549	RNU2-56P	106480221
48550	RNU2-57P	106480222
48551	RNU2-58P	106481652
48552	RNU2-59P	106480223
48553	RNU2-60P	106481653
48554	RNU2-61P	106480673
48555	RNU2-62P	106480224
48556	RNU2-63P	106480225
48557	RNU2-64P	106481654
48558	RNU2-65P	106480226
48559	RNU2-66P	106481655
48561	RNU2-68P	106481962
48562	RNU2-69P	106481656
48563	RNU2-70P	106480227
48564	RNU2-71P	106480228
48565	RNU2-72P	106480702
48566	LINC00879	255025
48567	LINC00881	100498859
48568	LINC00882	100302640
48569	DUBR	344595
48570	LINC00884	401106
48571	LINC00885	401109
48572	LINC00886	730091
48573	ZBTB11-AS1	100009676
48574	LINC00887	100131551
48575	LINC00888	100505687
48576	SERTM2	401613
48577	LINC00891	441501
48578	LINC00892	100128420
48579	LINC00894	100272228
48580	LINC00895	150185
48581	LINC00898	400932
48583	LINC00899	100271722
48585	OSER1-AS1	100505783
48586	CLIP1-AS1	100507066
48587	PRC1-AS1	100507118
48588	NRAV	100506668
48589	LIPE-AS1	100996307
48590	SNX33P1	100533624
48591	RBFADN	100506070
48592	LDLRAD4-AS1	100288122
48594	DNAH17-AS1	100996295
48596	LINC00911	100996280
48597	BLACAT1	101669762
48598	ZNF350-AS1	101669766
48599	LINC01451	401561
48600	SNHG17	388796
48601	JADRR	101669763
48602	GPR1-AS	101669764
48603	SCHLAP1	101669767
48605	VAC14-AS1	100130894
48607	LINC00917	732275
48608	CASC16	643714
48609	CDIPT-AS1	440356
48610	LINC00919	100505619
48611	LINC00920	100505865
48612	HCCAT5	283902
48613	SPATA41	388182
48614	UBL7-AS1	440288
48615	LINC00929	503519
48616	EIF3J-AS1	645212
48617	AGBL1-AS1	727915
48618	ANKRD34C-AS1	729911
48619	SRP14-AS1	100131089
48620	LINC00930	100144604
48621	RAD51-AS1	100505648
48622	NR2F1-AS1	441094
48625	LINC00933	100506874
48626	LINC01578	100507217
48627	SPATA8-AS1	100652749
48628	TEX49	255411
48629	LINC00937	389634
48630	LINC00938	400027
48631	LINC00939	400084
48632	FZD10-AS1	440119
48633	AGAP2-AS1	100130776
48634	LINC00940	100271702
48635	LINC00941	100287314
48636	LINC00942	100292680
48637	RASSF8-AS1	100506451
48639	LINC00943	100507206
48640	LINC00944	387895
48643	LINC00945	
48645	GSEC	399972
48646	ZBED5-AS1	729013
48649	MRLN	100507027
48652	MED15P3	
48653	MED15P4	100127989
48654	MED15P5	391436
48655	MED15P6	100996438
48656	MED15P7	100996466
48657	MED15P8	
48658	FAM83A-AS1	100131726
48659	MIR181A1HG	100131234
48661	FTCDNL1	348751
48662	LINC00951	401260
48663	TRAM2-AS1	401264
48664	LINC00982	440556
48665	PCAT5	102578074
48666	RGMB-AS1	503569
48667	TEX41	401014
48668	LINC00954	400946
48669	WEE2-AS1	285962
48670	ALKBH3-AS1	100507300
48671	LINC00958	100506305
48672	RAB30-AS1	100506233
48673	USP2-AS1	100499227
48674	KCTD21-AS1	100289388
48675	NCAM1-AS1	100288346
48676	CORD17	
48677	C10orf143	387723
48678	LBX1-AS1	399806
48679	HECTD2-AS1	100188947
48680	KCNIP2-AS1	100289509
48682	ADD3-AS1	100505933
48685	ENPP7P2	100421813
48686	ENPP7P3	
48687	ENPP7P4	100421816
48688	ENPP7P5	
48690	ENPP7P7	100421859
48691	ENPP7P8	100421860
48692	ENPP7P9	100421803
48693	ENPP7P10	100421805
48694	ENPP7P11	100421806
48696	ENPP7P13	
48697	ENPP7P12	
48698	ENPP7P6	
48699	ENPP7P1	100421823
48700	RARRES2P1	643255
48701	RARRES2P2	644425
48702	RARRES2P3	
48703	RARRES2P4	644881
48704	RARRES2P5	
48705	RARRES2P6	
48707	RARRES2P8	642652
48708	RARRES2P9	
48709	RARRES2P7	
48710	LINC00960	401074
48711	PTGES2-AS1	389791
48712	CNTFR-AS1	415056
48713	C9orf135-AS1	494558
48715	MAN1B1-AS1	100289341
48716	LINC00963	100506190
48717	PPP1R26-AS1	100506599
48718	SMC5-AS1	100507299
48719	MAMDC2-AS1	100507244
48720	FAM83H-AS1	100128338
48721	RBPMS-AS1	100128750
48723	MIR124-2HG	100130155
48724	MSC-AS1	100132891
48725	LINC00967	100505659
48727	LINC00968	100507632
48728	YTHDF3-AS1	101410533
48729	LINC00969	
48730	LINC00970	101978719
48731	OSBPL9P1	100130821
48732	OSBPL9P2	100130038
48733	OSBPL9P3	100420591
48734	OSBPL9P4	100498661
48735	OSBPL9P5	
48736	OSBPL9P6	100533673
48737	LINC00971	440970
48738	PPATP2	100421601
48739	APOOP1	100286948
48740	APOOP2	100129005
48741	APOOP3	100131528
48742	APOOP4	100128725
48743	APOOP5	644649
48744	HNRNPABP1	390294
48745	HNRNPMP1	645204
48746	HNRNPMP2	390948
48747	HNRNPLP2	644390
48748	HNRNPLP1	442157
48749	HNRNPDP2	
48750	HNRNPH3P1	
48751	HNRNPH1P1	100132803
48752	HNRNPDLP1	100128595
48753	HNRNPDLP2	100128061
48754	HNRNPDLP3	
48755	HNRNPA3P9	100421415
48756	HNRNPA3P10	100421413
48757	HNRNPA3P11	100421431
48758	HNRNPA3P12	100421395
48759	HNRNPA3P13	441026
48760	HNRNPA3P14	729817
48761	HNRNPA3P15	
48762	HNRNPA3P16	100421451
48763	HNRNPA1P34	100996501
48764	HNRNPA1P35	645691
48765	HNRNPA1P36	100128836
48766	HNRNPA1P37	100421379
48767	HNRNPA1P38	100421384
48768	HNRNPA1P39	402112
48769	HNRNPA1P40	100129920
48770	HNRNPA1P41	100128701
48771	HNRNPA1P42	100287266
48772	HNRNPA1P43	400769
48773	PTENP1-AS	
48774	HNRNPA1P44	100421432
48775	HNRNPA1P45	100130660
48776	HNRNPA1P46	100421399
48777	HNRNPA1P47	100287191
48778	HNRNPA1P48	642659
48779	HNRNPA1P49	
48780	HNRNPA1P50	728170
48781	HNRNPA1P51	729366
48782	HNRNPA1P52	645001
48783	HNRNPA1P53	728732
48784	HNRNPA1P54	100421398
48785	HNRNPA1P55	642958
48786	HNRNPA1P56	391670
48787	HNRNPA1P57	101060039
48788	HNRNPA1P58	100289286
48789	HNRNPA1P59	730246
48790	HNRNPA1P60	120364
48791	HNRNPA1P61	100288283
48792	HNRNPA1P62	
48793	HNRNPA1P63	645436
48794	HNRNPA1P64	100129325
48795	HNRNPA1P65	
48796	HNRNPA1P66	391378
48797	HNRNPA1P67	728019
48798	HNRNPA1P68	100421397
48799	HNRNPA1P69	
48800	HNRNPA1P70	341333
48801	HNRNPA1P71	100421433
48802	HNRNPA1P72	
48803	HNRNPA1P73	100129606
48804	HNRNPA1P74	100421430
48805	HNRNPA1P75	
48806	HNRNPA1P76	
48807	HNRNPA1P77	100421378
48808	HNRNPDLP4	100421657
48809	HNRNPDLP5	
48810	HNRNPH1P2	100129368
48811	HNRNPH1P3	402216
48812	HNRNPFP1	644449
48813	HNRNPCL2	440563
48814	HNRNPCP2	653447
48815	HNRNPCP3	646956
48816	HNRNPCP4	100421828
48817	HNRNPCP6	100421794
48818	HNRNPCP7	100127907
48819	HNRNPCP8	100131842
48820	HNRNPCP9	100130196
48821	HNRNPCP10	100129229
48823	GLIDR	389741
48824	PCAT7	101928099
48826	LINC00972	105375380
48827	CICP17	642663
48828	CICP18	646070
48829	CICP19	100506706
48830	CICP20	100129050
48831	CICP24	107986730
48832	CICP28	100287136
48833	CICP23	100505953
48834	CICP26	648262
48835	CICP27	100420257
48836	CICP21	100420263
48837	CICP25	100289383
48838	CICP22	100288083
48839	CAPN10-AS1	101752400
48840	GATA6-AS1	100128893
48841	ABCF2P1	344653
48842	ABCF2P2	100422059
48845	NDUFA5P3	100288035
48846	NDUFA5P4	100128136
48847	NDUFA5P5	100130327
48848	NDUFA5P6	100288339
48849	NDUFA5P7	
48850	NDUFA5P8	
48851	NDUFA5P9	100289579
48852	NDUFA5P10	
48853	NDUFA5P11	
48854	NDUFA5P12	100288013
48855	NDUFA5P2	
48856	ICE2P1	644491
48857	ICE2P2	728432
48859	MTHFD2P1	100287639
48860	MTHFD2P2	
48862	MTHFD2P4	100131135
48863	MTHFD2P5	442707
48864	MTHFD2P6	100130042
48865	MTHFD2P7	442098
48866	MTHFD2P3	
48867	RPL38P4	100130963
48868	LINC00973	100506377
48869	AOC4P	90586
48870	KRT43P	100418861
48871	RBM5-AS1	100775107
48872	HAND2-AS1	79804
48873	KRTAP9-12P	100287715
48874	METTL7AP1	100996686
48875	KRT125P	100418828
48877	STX18-AS1	100507266
48878	RPS7P15	728015
48882	KRT128P	
48883	KRT8P51	
48884	KRT18P57	643329
48885	KRT18P58	644030
48886	KRT18P59	399965
48887	KRT18P60	100418829
48888	KRT18P61	100418865
48889	KRT18P62	100287635
48890	KRT18P63	100288868
48891	KRT18P64	
48892	KRT18P65	442249
48893	KRT18P66	442405
48894	KRT18P67	100631239
48895	KRT18P68	139060
48896	STAG3L5P	101735302
48897	PVRIG2P	101752334
48898	STAG3L5P-PVRIG2P-PILRB	101752399
48902	LINC00977	728724
48906	CASC9	101805492
48908	MEF2C-AS1	101929423
48910	TMEM5-AS1	
48911	LINC00987	100499405
48915	VPS9D1-AS1	100128881
48917	ASAP1-IT2	100507117
48918	LINC00989	100506035
48919	KNOP1P1	100129937
48920	KNOP1P2	100420898
48921	KNOP1P3	100128029
48922	KNOP1P4	100420843
48923	KNOP1P5	100130158
48924	MYCLP2	645136
48925	APELA	100506013
48926	CDR1-AS	103611090
48927	EEF1A1P42	442215
48928	CES1P2	390732
48929	SLC2A13P1	
48930	SLC10A5P1	100631269
48931	SLC16A1P1	100422547
48932	SLC16A6P1	440459
48933	SLC25A24P1	727941
48934	SLC25A24P2	100422608
48935	SLC25A36P1	
48936	SLC25A39P2	
48939	CASC11	100270680
48940	RNF139-AS1	101927612
48942	PRNCR1	101867536
48943	LINC00992	728342
48944	WWP1P1	339843
48945	PDLIM1P2	100419426
48946	PDLIM1P3	100419427
48947	PDLIM1P4	100419185
48948	LINC00993	101929520
48949	LINC00994	100287879
48952	LINC00997	401321
48953	SMIM30	401397
48954	MNX1-AS1	645249
48955	UMAD1	729852
48956	HTR5A-AS1	100128264
48957	LINC01003	100128822
48958	PAXIP1-AS2	100132707
48959	JHDM1D-AS1	100134229
48961	LINC01004	100216546
48962	ISPD-AS1	100506025
48963	LINC01005	100506050
48971	LINC01006	100506380
48973	LINC01007	100506527
48974	TRG-AS1	100506776
48977	PCAT14	101978785
48978	LINC01010	154092
48980	MCHR2-AS1	728012
48982	ZSCAN16-AS1	100129195
48984	HMGN3-AS1	100288198
48986	LINC01012	100507173
48987	LINC01013	100507254
48988	LINC01015	100507362
48991	LINC01016	100507584
48993	GMDS-AS1	100508120
48994	RAET1E-AS1	100652739
48995	PURPL	643401
48997	CKMT2-AS1	100131067
48998	LINC01022	
48999	GRPEL2-AS1	
49001	SALRNA1	104548971
49002	SALRNA3	
49003	SALRNA2	
49004	LINC01023	100652853
49005	NNT-AS1	100652772
49006	TRIM52-AS1	100507602
49007	SNHG18	100505806
49008	MIR4458HG	100505738
49009	MALINC1	100505636
49014	LINC01028	
49015	LINC01029	
49016	LINC01030	
49017	LINC01031	
49018	LINC01032	
49019	LINC01033	
49020	RPL37P25	
49021	LINC01034	
49022	LINC01035	
49023	CLPTM1LP1	
49024	LINC01036	
49025	LINC01037	
49026	LINC01038	
49027	LINC01039	
49028	LINC01040	
49029	CHCHD2P11	101060040
49031	LINC01043	
49032	LINC01044	
49033	BGLT3	103344929
49034	YAM1	
49035	EIF4HP1	401316
49036	EIF4HP2	100421545
49040	LINC01046	
49041	LINC01047	
49042	LINC01048	
49043	LINC01049	101927224
49044	LINC01050	
49045	EDNRB-AS1	100505518
49046	LINC01052	
49047	LINC01053	102723318
49048	LINC01054	
49049	LINC01055	
49050	LINC01056	100144597
49052	KATNBL1P2	100130235
49053	KATNBL1P3	100420946
49054	KATNBL1P4	100128982
49055	KATNBL1P5	100420841
49056	KATNBL1P6	729176
49057	SLC44A3-AS1	101928079
49058	ACTG1P13	100418920
49059	DUSP12P1	100420473
49060	TMCC1-AS1	100507032
49061	LINC01058	
49062	DPPA3P3	
49063	PRELID3BP1	100129664
49064	PRELID3BP2	
49065	PRELID3BP3	100128712
49066	PRELID3BP4	100420275
49067	PRELID3BP5	
49068	PRELID3BP6	100132940
49069	PRELID3BP7	730974
49070	PRELID3BP8	
49071	PRELID3BP9	100420277
49072	PRELID3BP10	646873
49073	PRELID3BP11	102723314
49075	NBAT1	729177
49076	CASC6	101929083
49077	EGLN3-AS1	
49081	LINC01060	401164
49082	CPEB2-AS1	441009
49083	UBA6-AS1	550112
49084	LINC01061	401149
49089	LINCMD1	101154644
49091	RASSF1-AS1	102060282
49092	LINC01063	101929769
49093	TNK2-AS1	100128262
49094	IL12A-AS1	101928376
49095	CLSTN2-AS1	101927808
49096	SEMA3B-AS1	101928931
49097	PRR20FP	
49098	AZU1P1	
49099	SQSTM1P1	
49100	RPL17P51	
49101	BNIP3P7	101927265
49102	MEMO1P5	
49103	LINC01065	
49104	LINC01066	
49105	LINC01067	
49106	LINC01068	
49107	SRGNP1	
49109	LINC01069	101927176
49110	LINC01070	101928698
49111	TUSC8	400128
49112	LINC01072	
49113	BCRP9	
49114	LINC01073	
49115	NDE1P1	100422372
49116	NDE1P2	
49117	LINC01074	
49118	LINC01075	
49119	LINC01076	
49120	LINC01077	
49121	LINC01078	106144536
49122	LINC01079	
49123	LINC01080	101515984
49124	LINC01081	101154687
49125	LINC01082	100506542
49127	L1TD1P1	100126007
49128	TMEM261P1	100289059
49129	PWAR6	100506965
49130	PWRN4	
49131	PWRN3	101928840
49135	KLF17P2	
49138	GRAMD4P3	100631248
49139	GRAMD4P4	
49140	GRAMD4P5	100631249
49141	GRAMD4P6	100631250
49142	GRAMD4P7	100631251
49143	GRAMD4P8	100631247
49144	LINC01087	101927994
49146	RAP2CP1	
49147	KBTBD11-OT1	
49148	LINC01088	100505875
49149	HMMR-AS1	101927813
49150	PCBP2-OT1	102157401
49151	AK6	102157402
49152	BMS1P8	653557
49153	BMS1P20	96610
49154	BMS1P10	728611
49155	BMS1P9	653458
49156	BMS1P11	644632
49157	BMS1P12	644684
49158	BMS1P13	644716
49159	BMS1P14	728034
49160	BMS1P15	642311
49161	BMS1P16	727914
49162	BMS1P17	101101776
49163	BMS1P19	100131577
49164	NMNAT1P2	100129160
49165	NMNAT1P3	391603
49166	NMNAT1P4	100132841
49167	NMNAT1P5	100129256
49168	OR2A1-AS1	101928492
49169	ELOCP28	100287483
49170	ELOCP29	100132973
49171	ELOCP30	
49172	ELOCP31	100422582
49173	ELOCP32	
49174	ELOCP33	101928827
49175	ELOCP34	
49176	ELOCP35	
49177	TSNAX-DISC1	100303453
49178	PRAMEF26	645359
49179	PRAMEF25	441873
49180	MROH7-TTC4	100527960
49181	RPS10-NUDT3	100529239
49182	SENP3-EIF4A1	100533955
49183	BORCS7-ASMT	100528007
49184	HSPE1-MOB4	100529241
49185	SPECC1L-ADORA2A	101730217
49186	TMEM256-PLSCR3	100529211
49187	EEF1E1-BLOC1S5	100526837
49188	URGCP-MRPS24	100534592
49189	HNRNPUL2-BSCL2	100534595
49190	TM4SF19-TCTEX1D2	100534611
49191	P2RX5-TAX1BP3	100533970
49192	PSMB7P1	100422289
49193	PRAMEF33	645382
49195	CSPG4P13	100302666
49196	THEMIS3P	100420484
49197	ARL2-SNX15	100528018
49198	C1QTNF3-AMACR	100534612
49199	INO80B-WBP1	100532735
49200	ZNF670-ZNF695	100533111
49201	LINC01090	
49202	MUPP	100129193
49203	CRYZP2	100526735
49204	MIR670HG	100507261
49205	KIF28P	100130097
49207	RBM22P12	100131641
49208	RBM22P13	100130603
49209	SIRPB3P	100652885
49210	TTC41P	253724
49211	PCAT18	728606
49212	TMBIM7P	
49213	FAM187B2P	100421621
49214	RPL7P58	646346
49215	RPL7P59	643308
49216	RPL7P60	100289264
49217	RPL7P61	101929589
49218	LINC01093	100506229
49219	LINC01094	100505702
49220	LINC01095	100505545
49222	LINC01099	101928656
49223	EMC3-AS1	442075
49224	LINC01100	730109
49225	LINC01103	101927360
49226	LINC01104	150577
49227	ZBTB45P1	645129
49228	ZBTB45P2	729248
49229	LINC01107	151171
49230	MKI67P1	100271918
49233	OOSP1	255649
49234	LINC01108	102216342
49235	LINC01109	
49237	LINC01111	101926978
49239	UXT-AS1	100133957
49240	OOSP1P1	
49241	OOSP1P2	
49243	SRD5A3P1	390203
49245	LINC01114	284998
49246	ERVW-7	
49247	ERVW-8	
49248	ERVW-9	
49249	ERVW-10	
49250	ERVW-11	
49251	ERVW-12	
49252	ERVW-13	
49253	ERVW-14	
49254	ERVW-15	
49255	ERVW-16	
49256	ERVW-17	
49257	LINC00298	339788
49258	LINC01115	339822
49259	LINC01116	375295
49260	LINC01117	
49261	LINC01118	388948
49262	LINC01119	100134259
49265	LINC01120	389043
49266	LINC01121	400952
49267	LINC01122	400955
49269	LINC01123	440894
49270	LINC01124	440925
49271	PAX8-AS1	654433
49272	C2orf92	728537
49273	RGPD4-AS1	729121
49274	MYT1L-AS1	730811
49275	LINC01126	100129726
49278	RAB6C-AS1	100131320
49279	FAR2P2	100216479
49280	KLF2P1	
49281	KLF2P2	
49282	KLF2P3	
49283	KLF2P4	100533668
49284	FAR2P1	440905
49285	FAR2P3	100288897
49286	FAR2P4	100420005
49288	CEBPZOS	100505876
49289	RNASEH1-AS1	100506054
49292	LINC01127	100506328
49294	TPT1P2	100128483
49295	TPT1P3	100421439
49296	TPT1P5	100421420
49297	TPT1P6	643870
49298	TPT1P4	285741
49299	TPT1P9	389787
49300	TPT1P7	
49301	TPT1P10	101928715
49302	TPT1P11	
49303	TPT1P12	100421480
49304	TPT1P13	643421
49305	TPT1P14	100128521
49306	ERVW-18	
49307	ERVW-19	
49308	ERVW-20	
49309	ERVW-21	
49310	ERVW-22	
49311	ERVW-23	
49312	ERVW-24	
49313	ERVW-25	
49314	ERVW-26	
49315	ERVW-27	
